year,program,vote,Principal gender equality,Principal all climate,Principal disability,value
2018,0111020 Aquaculture Development,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,410288841
2018,0111030 Management and Development of Capture Fisheries,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,441440710
2018,"0111040 Assurance of Fish Safety, Value Addition and Marketing","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,156546731
2018,0111050 Marine and Fisheries Research,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,4.68e+08
2018,0111000 Fisheries Development and Management,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,1476276282
2018,"0117010 General Administration, Planning and Support Services","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,163006252
2018,"0117000 General Administration, Planning and Support Services","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,163006252
2018,0118010 Maritime Spatial Planning and Coastal Zone Management,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,469080485
2018,0118020 Protection and Regulation of Marine Ecosystem and EEZ,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,33263356
2018,0118030 Development and Management of Fishing Ports and its Infrastructure,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,360046747
2018,"0118040 Blue Economy Policy, Strategy and Coordination","1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,60687515
2018,0118050 Promotion of Kenya as a Centre for Agro based Blue Economy,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,228801014
2018,0118000 Development and Coordination of the Blue Economy,"1166 State Department for Fisheries, Aquaculture & the Blue Economy",FALSE,FALSE,FALSE,1151879117
2018,1014030 Irrigation and Drainage,1167  State Department for Irrigation,FALSE,FALSE,FALSE,7375276225
2018,1014000 Irrigation and Land Reclamation,1167  State Department for Irrigation,FALSE,FALSE,FALSE,7375276225
2018,"1016010 General Administration, Planning and Support Services",1167  State Department for Irrigation,FALSE,FALSE,FALSE,106952520
2018,"1016000 General Administration, Planning and Support Services",1167  State Department for Irrigation,FALSE,FALSE,FALSE,106952520
2018,0120010 General Administration Planning & Support Services,1168 State Department for Agricultural Research,FALSE,FALSE,FALSE,47580000
2018,0120020 Crop Research & Development,1168 State Department for Agricultural Research,FALSE,FALSE,FALSE,359532824
2018,0120030 Livestock Research & Development,1168 State Department for Agricultural Research,FALSE,FALSE,FALSE,3994159330
2018,0120040 Fisheries Research & Development,1168 State Department for Agricultural Research,FALSE,FALSE,FALSE,1160500000
2018,0120000 Agricultural Research & Development,1168 State Department for Agricultural Research,FALSE,FALSE,FALSE,5561772154
2018,0304010 Governance and Accountability,1173 State Department for Cooperatives,FALSE,FALSE,FALSE,57577680
2018,0304020 Co-operative Advisory Services,1173 State Department for Cooperatives,FALSE,FALSE,FALSE,471891922
2018,"0304030 Marketing, value addition and research",1173 State Department for Cooperatives,FALSE,FALSE,FALSE,28373620
2018,0304040 Cooperative Development and Investments,1173 State Department for Cooperatives,FALSE,FALSE,FALSE,7e+08
2018,0304050 General Administration and Support Services,1173 State Department for Cooperatives,FALSE,FALSE,FALSE,112756358
2018,0304000 Cooperative Development and Management,1173 State Department for Cooperatives,FALSE,FALSE,FALSE,1370599580
2018,0307010 Domestic Trade Development,1174 State Department for Trade,FALSE,FALSE,FALSE,94321413
2018,0307020 Fair Trade and Consumer Protection,1174 State Department for Trade,FALSE,FALSE,FALSE,564828700
2018,0307030 Exports Market Development,1174 State Department for Trade,FALSE,FALSE,FALSE,282860000
2018,0307040 Regional Economic Integration Initiatives,1174 State Department for Trade,FALSE,FALSE,FALSE,166133730
2018,0307050 Entrepreneurial and Management Training,1174 State Department for Trade,FALSE,FALSE,FALSE,188435376
2018,0307060 International Trade,1174 State Department for Trade,FALSE,FALSE,FALSE,253894315
2018,"0307080 General Administration, Planning and Support Services",1174 State Department for Trade,FALSE,FALSE,FALSE,358430925
2018,0307090 Country Branding and Marketing,1174 State Department for Trade,FALSE,FALSE,FALSE,
2018,0307000 Trade Development and Promotion,1174 State Department for Trade,FALSE,FALSE,FALSE,1908904459
2018,0301010 General Administration Planning and Support Services,1175 State Department for Industrialization,FALSE,FALSE,FALSE,625487863
2018,0301000 General Administration Planning and Support Services,1175 State Department for Industrialization,FALSE,FALSE,FALSE,625487863
2018,0302010 Promotion of Industrial Development and Investments,1175 State Department for Industrialization,FALSE,FALSE,FALSE,3553170388
2018,0302030 Promotion of Industrial Training,1175 State Department for Industrialization,FALSE,FALSE,FALSE,475241947
2018,0302000 Industrial Development and Investments,1175 State Department for Industrialization,FALSE,FALSE,FALSE,4028412335
2018,"0303010 Standardization, Metrology and conformity assessment",1175 State Department for Industrialization,FALSE,FALSE,FALSE,148504200
2018,0303020 Business financing & incubation for MSMEs,1175 State Department for Industrialization,FALSE,FALSE,FALSE,1546534400
2018,"0303040 Industrial Research, Development and Innovation",1175 State Department for Industrialization,FALSE,FALSE,FALSE,682640200
2018,0303000 Standards and Business Incubation,1175 State Department for Industrialization,FALSE,FALSE,FALSE,2377678800
2018,"0910010 Policy, Planning and General administrative services",1184 State Department for Labour,FALSE,FALSE,FALSE,677037072
2018,0910000 General Administration Planning and Support Services,1184 State Department for Labour,FALSE,FALSE,FALSE,677037072
2018,0906010 Promotion of harmonious industrial relations,1184 State Department for Labour,FALSE,FALSE,FALSE,428086791
2018,0906020 Regulation of Trade Unions,1184 State Department for Labour,FALSE,FALSE,FALSE,16148764
2018,0906030 Provision of Occupational Safety and Health,1184 State Department for Labour,FALSE,FALSE,FALSE,391061832
2018,0906000 Promotion of the Best Labour Practice,1184 State Department for Labour,FALSE,FALSE,FALSE,835297387
2018,0907010 Human Resource Planning & Development,1184 State Department for Labour,FALSE,FALSE,FALSE,329723933
2018,0907020 Provision of Industrial Skills,1184 State Department for Labour,FALSE,FALSE,FALSE,1787718000
2018,0907030 Employment Promotion,1184 State Department for Labour,FALSE,FALSE,FALSE,375121468
2018,"0907040 Productivity Promotion, Measurement & improvement",1184 State Department for Labour,FALSE,FALSE,FALSE,81661714
2018,"0907000 Manpower Development, Employment and Productivity Management",1184 State Department for Labour,FALSE,FALSE,FALSE,2574225115
2018,0908010 Social Welfare and vocational rehabilitation,1185 State Department for Social Protection,FALSE,FALSE,FALSE,813783237
2018,0908020 Community Mobilization and development,1185 State Department for Social Protection,FALSE,FALSE,FALSE,648561351
2018,0908030 Child Community Support Services,1185 State Department for Social Protection,FALSE,FALSE,FALSE,2477765248
2018,0908040 Child Rehabilitation and Custody,1185 State Department for Social Protection,FALSE,FALSE,FALSE,533746156
2018,0908000 Social Development and Children Services,1185 State Department for Social Protection,FALSE,FALSE,FALSE,4473855992
2018,0909010 Social Assistance to Vulnerable Groups,1185 State Department for Social Protection,FALSE,FALSE,FALSE,26531301487
2018,0909000 National Social Safety Net,1185 State Department for Social Protection,FALSE,FALSE,FALSE,26531301487
2018,0914010 Administrative Support Services,1185 State Department for Social Protection,FALSE,FALSE,FALSE,297636961
2018,"0914000 General Administration, Planning and Support Services",1185 State Department for Social Protection,FALSE,FALSE,FALSE,297636961
2018,1007010 Mining Policy Development and Coordination,1192  State Department for Mining,FALSE,FALSE,FALSE,731022974
2018,1007000 General Administration Planning and Support Services,1192  State Department for Mining,FALSE,FALSE,FALSE,731022974
2018,1009010 Mineral Resources Development,1192  State Department for Mining,FALSE,FALSE,FALSE,227000040
2018,1009020 Geological survey and mineral exploration,1192  State Department for Mining,FALSE,FALSE,FALSE,338193681
2018,1009000 Mineral Resources Management,1192  State Department for Mining,FALSE,FALSE,FALSE,565193721
2018,0215010 Oil and gas exploration,1193 State Department for Petroleum,FALSE,FALSE,FALSE,3397606685
2018,0215020 Distribution of petroleum and gas,1193 State Department for Petroleum,FALSE,FALSE,FALSE,1.5e+09
2018,0215030 General Administration and Support Services,1193 State Department for Petroleum,FALSE,FALSE,FALSE,132393315
2018,0215000 Exploration and Distribution of Oil and Gas,1193 State Department for Petroleum,FALSE,FALSE,FALSE,5.03e+09
2018,0307090 Country Branding and Marketing,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,142140000
2018,0307000 Trade Development and Promotion,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,142140000
2018,0306010 Tourism Promotion and Marketing,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,1.359e+09
2018,0306020 Niche tourism product development and diversification,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,1112713420
2018,0306030 Tourism Infrastructure Development,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,7.8e+08
2018,0306040 Tourism Training& Capacity Building,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,941800000
2018,0306050 General Administration Planning and Support Services,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,1420473815
2018,0306000 Tourism Development and Promotion,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,5613987235
2018,"1019010 Wildlife Security, Conservation and Management",1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,7219617013
2018,1019030 Administrative Services,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,299981950
2018,1019000 Wildlife Conservation and Management,1204 Ministry of Tourism and Wildlife,FALSE,FALSE,FALSE,7519598963
2018,0710010 Human Resource Management,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,150263133
2018,0710020 Human Resource Development,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,1217970504
2018,0710030 Management Consultancy Services,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,93631964
2018,0710040 Huduma Kenya Service Delivery,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,1643970983
2018,0710060 Public Service Reforms,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,143491592
2018,0710000 Public Service Transformation,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,3249328176
2018,0709010 Human Resources and Support Services,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,4118374749
2018,0709020 Financial Management Services,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,28739564
2018,0709030 Information Communications Services,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,2074460
2018,0709000 General Administration Planning and Support Services,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,4149188773
2018,0711010 National Youth Service,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,7877052660
2018,0711030 Youth Development Services,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,1595269191
2018,0711040 Youth Employment Scheme,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,596828800
2018,0711050 Youth Coordination and Representation,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,43200000
2018,0711000 Youth Empowerment,1211 State Department for Public Service and Youth,FALSE,FALSE,FALSE,10112350651
2018,0911010 Affirmative Action,1212 State Department for Gender,FALSE,FALSE,FALSE,2.675e+09
2018,0911000 Community Development,1212 State Department for Gender,FALSE,FALSE,FALSE,2.675e+09
2018,0912010 Gender Mainstreaming,1212 State Department for Gender,TRUE,FALSE,FALSE,909744564
2018,0912030 Gender and Socio-Economic Empowerment,1212 State Department for Gender,TRUE,FALSE,FALSE,1.122e+09
2018,0912000 Gender Empowerment,1212 State Department for Gender,TRUE,FALSE,FALSE,2031744564
2018,0913010 General Administration and Planning Services,1212 State Department for Gender,FALSE,FALSE,FALSE,263334718
2018,"0913000 General Administration, Planning and Support Services",1212 State Department for Gender,FALSE,FALSE,FALSE,263334718
2018,0305010 East African Customs Union,1221 State Department for East African Community,FALSE,FALSE,FALSE,29039613
2018,0305020 East African Common Market,1221 State Department for East African Community,FALSE,FALSE,FALSE,507109028
2018,0305030 EAC Monetary Union,1221 State Department for East African Community,FALSE,FALSE,FALSE,81936328
2018,0305000 East African Affairs and Regional Integration,1221 State Department for East African Community,FALSE,FALSE,FALSE,618084969
2018,0305050 Management of Northern Corridor Integration,1222 State Department for Regional and Northern Corridor Development,FALSE,FALSE,FALSE,91830000
2018,0305060 Management of LAPSSET Corridor,1222 State Department for Regional and Northern Corridor Development,FALSE,FALSE,FALSE,248310000
